ID,:LABEL,accession,name,synonyms,description,taxid
Q9UNQ0-2,Protein,ABCG2_HUMAN,ABCG2,"ABCG2_HUMAN,ABCG2,5NJ3,5NJG,6ETI,6FEQ,6FFC,6HBU,6HCO,6HIJ,6HZM,6VXF,6VXH,6VXI,6VXJ,9606.ENSP00000237612,CHEMBL5393,ENSG00000118777",,9606
O75027-1,Protein,ABCB7_HUMAN,ABCB7,"ABCB7_HUMAN,ABCB7,9606.ENSP00000253577,ENSG00000131269",,9606
O43707-2,Protein,ACTN4_HUMAN,ACTN4,"ACTN4_HUMAN,ACTN4,1WLX,1YDI,2R0O,6O31,6OA6,9606.ENSP00000252699,ENSG00000130402,ENSG00000282844",,9606
Q16570,Protein,ACKR1_HUMAN,ACKR1,"ACKR1_HUMAN,ACKR1,4NUU,4NUV,9606.ENSP00000357103,CHEMBL2321626,ENSG00000213088",,9606
Q0P651-1,Protein,ABD18_HUMAN,ABHD18,"ABD18_HUMAN,ABHD18,9606.ENSP00000381937,ENSG00000164074",,9606
Q9NRA8-3,Protein,4ET_HUMAN,EIF4ENIF1,"4ET_HUMAN,EIF4ENIF1,5ANR,6F9W,6X2R,9606.ENSP00000380659,ENSG00000184708",,9606
Q9NUZ1-1,Protein,ACOXL_HUMAN,ACOXL,"ACOXL_HUMAN,ACOXL,9606.ENSP00000407761,ENSG00000153093",,9606
Q969T7,Protein,5NT3B_HUMAN,NT5C3B,"5NT3B_HUMAN,NT5C3B,9606.ENSP00000389948,CHEMBL4295921,ENSG00000141698",,9606
Q15067-1,Protein,ACOX1_HUMAN,ACOX1,"ACOX1_HUMAN,ACOX1,9606.ENSP00000293217,CHEMBL4105748,ENSG00000161533",,9606
Q7L211,Protein,ABHDD_HUMAN,ABHD13,"ABHDD_HUMAN,ABHD13,9606.ENSP00000365063,ENSG00000139826",,9606
P30154-4,Protein,2AAB_HUMAN,PPP2R1B,"2AAB_HUMAN,PPP2R1B,9606.ENSP00000311344,ENSG00000137713",,9606
P12814-4,Protein,ACTN1_HUMAN,ACTN1,"ACTN1_HUMAN,ACTN1,2EYI,2EYN,2N8Y,2N8Z,9606.ENSP00000377941,ENSG00000072110",,9606
O14639-3,Protein,ABLM1_HUMAN,ABLIM1,"ABLM1_HUMAN,ABLIM1,9606.ENSP00000277895,ENSG00000099204",,9606
Q03154-3,Protein,ACY1_HUMAN,ACY1,"ACY1_HUMAN,ACY1,1Q7L,9606.ENSP00000384296,ENSG00000243989",,9606
P28335-2,Protein,5HT2C_HUMAN,HTR2C,"5HT2C_HUMAN,HTR2C,6BQG,6BQH,9606.ENSP00000276198,CHEMBL225,ENSG00000147246",,9606
P63151,Protein,2ABA_HUMAN,PPP2R2A,"2ABA_HUMAN,PPP2R2A,3DW8,9606.ENSP00000325074,CHEMBL4284,ENSG00000221914",,9606
Q6H8Q1,Protein,ABLM2_HUMAN,ABLIM2,"ABLM2_HUMAN,ABLIM2,1V6G,1WIG,2L3X,9606.ENSP00000393511,ENSG00000163995",,9606
Q9Y614,Protein,ACL7B_HUMAN,ACTL7B,"ACL7B_HUMAN,ACTL7B,9606.ENSP00000363799,ENSG00000148156",,9606
P49753-1,Protein,ACOT2_HUMAN,ACOT2,"ACOT2_HUMAN,ACOT2,3HLK,9606.ENSP00000238651,CHEMBL2189135,ENSG00000119673",,9606
Q13444-10,Protein,ADA15_HUMAN,ADAM15,"ADA15_HUMAN,ADAM15,9606.ENSP00000349436,CHEMBL2331050,ENSG00000143537",,9606
Q7Z5R6-2,Protein,AB1IP_HUMAN,APBB1IP,"AB1IP_HUMAN,APBB1IP,2MWN,3ZDL,9606.ENSP00000365411,ENSG00000077420",,9606
Q5T8D3-3,Protein,ACBD5_HUMAN,ACBD5,"ACBD5_HUMAN,ACBD5,3FLV,9606.ENSP00000379568,ENSG00000107897",,9606
P60709,Protein,ACTB_HUMAN,ACTB,"ACTB_HUMAN,ACTB,3BYH,3D2U,3J82,3LUE,6ANU,6ICT,6ICV,6LTJ,6MBJ,6MBK,6MBL,6NBW,6OX0,6OX1,6OX2,6OX3,6OX4,6OX5,9606.ENSP00000349960,CHEMBL2062353,ENSG00000075624",,9606
P36639-2,Protein,8ODP_HUMAN,NUDT1,"8ODP_HUMAN,NUDT1,1IRY,3Q93,3WHW,3ZR0,3ZR1,4C9W,4C9X,4N1T,4N1U,5ANS,5ANT,5ANU,5ANV,5ANW,5FSI,5FSK,5FSL,5FSM,5FSN,5FSO,5GHI,5GHJ,5GHM,5GHN,5GHO,5GHP,5GHQ,5NGR,5NGS,5NGT,5NHY,5OTM,5WS7,6AA3,6AA4,6AA5,6EQ2,6EQ3,6EQ4,6EQ5,6EQ6,6EQ7,6F1X,6F20,6F22,6F23,6GLE,6GLF,6GLG,6GLH,6GLI,6GLJ,6GLK,6GLL,6GLM,6GLN,6GLO,6GLP,6GLQ,6GLR,6GLS,6GLT,6GLU,6GLV,6IJY,6ILI,6IMZ,6QVO,6US2,6US3,6US4,9606.ENSP00000380241,CHEMBL3708265,ENSG00000106268",,9606
P00519-1,Protein,ABL1_HUMAN,ABL1,"ABL1_HUMAN,ABL1,1AB2,1ABL,1AWO,1BBZ,1JU5,1OPL,1ZZP,2ABL,2E2B,2F4J,2FO0,2G1T,2G2F,2G2H,2G2I,2GQG,2HIW,2HYY,2HZ0,2HZ4,2HZI,2O88,2V7A,3CS9,3EG0,3EG1,3EG2,3EG3,3EGU,3K2M,3PYY,3QRI,3QRJ,3QRK,3T04,3UE4,3UYO,4J9B,4J9C,4J9D,4J9E,4J9F,4J9G,4J9H,4J9I,4JJB,4JJC,4JJD,4TWP,4WA9,4XEY,4YC8,4ZOG,5DC0,5DC4,5DC9,5HU9,5MO4,5NP2,5OAZ,6AMV,6AMW,6BL8,6NPE,6NPU,6NPV,9606.ENSP00000361423,CHEMBL1862,ENSG00000097007",,9606
P63267-2,Protein,ACTH_HUMAN,ACTG2,"ACTH_HUMAN,ACTG2,6JAT,9606.ENSP00000386857,ENSG00000163017",,9606
P26439-1,Protein,3BHS2_HUMAN,HSD3B2,"3BHS2_HUMAN,HSD3B2,9606.ENSP00000445122,CHEMBL3670,ENSG00000203859",,9606
A7E2S9-1,Protein,A30BL_HUMAN,ANKRD30BL,"A30BL_HUMAN,ANKRD30BL,9606.ENSP00000386398,ENSG00000163046",,9606
Q13541,Protein,4EBP1_HUMAN,EIF4EBP1,"4EBP1_HUMAN,EIF4EBP1,1EJ4,1EJH,1WKW,2JGB,2JGC,2V8W,2V8X,2V8Y,3HXG,3HXI,3M93,3M94,3U7X,4UED,5BXV,5EKV,5NVN,5WBJ,6BCU,6BCX,9606.ENSP00000340691,CHEMBL3351214,ENSG00000187840",,9606
Q86UK0-2,Protein,ABCAC_HUMAN,ABCA12,"ABCAC_HUMAN,ABCA12,9606.ENSP00000272895,ENSG00000144452",,9606
Q9NQ94-6,Protein,A1CF_HUMAN,A1CF,"A1CF_HUMAN,A1CF,2CPD,9606.ENSP00000378868,ENSG00000148584",,9606
A5X5Y0,Protein,5HT3E_HUMAN,HTR3E,"5HT3E_HUMAN,HTR3E,9606.ENSP00000406050,CHEMBL4296087,ENSG00000186038",,9606
P00519,Protein,ABL1_HUMAN,ABL1,"ABL1_HUMAN,ABL1,1AB2,1ABL,1AWO,1BBZ,1JU5,1OPL,1ZZP,2ABL,2E2B,2F4J,2FO0,2G1T,2G2F,2G2H,2G2I,2GQG,2HIW,2HYY,2HZ0,2HZ4,2HZI,2O88,2V7A,3CS9,3EG0,3EG1,3EG2,3EG3,3EGU,3K2M,3PYY,3QRI,3QRJ,3QRK,3T04,3UE4,3UYO,4J9B,4J9C,4J9D,4J9E,4J9F,4J9G,4J9H,4J9I,4JJB,4JJC,4JJD,4TWP,4WA9,4XEY,4YC8,4ZOG,5DC0,5DC4,5DC9,5HU9,5MO4,5NP2,5OAZ,6AMV,6AMW,6BL8,6NPE,6NPU,6NPV,9606.ENSP00000361423,CHEMBL1862,ENSG00000097007",,9606
Q15067-2,Protein,ACOX1_HUMAN,ACOX1,"ACOX1_HUMAN,ACOX1,9606.ENSP00000293217,CHEMBL4105748,ENSG00000161533",,9606
Q5FVE4-3,Protein,ACBG2_HUMAN,ACSBG2,"ACBG2_HUMAN,ACSBG2,9606.ENSP00000465589,ENSG00000130377",,9606
Q13362-4,Protein,2A5G_HUMAN,PPP2R5C,"2A5G_HUMAN,PPP2R5C,2IAE,2JAK,2NPP,2NYL,2NYM,3FGA,5JJA,5K6S,5SW9,5SWF,6OYL,6VOY,6VRO,9606.ENSP00000412324,ENSG00000078304",,9606
P21589-2,Protein,5NTD_HUMAN,NT5E,"5NTD_HUMAN,NT5E,4H1S,4H1Y,4H2B,4H2F,4H2G,4H2I,6HXW,6S7F,6S7H,6TVE,6TVG,6TVX,6TW0,6TWA,6TWF,6XUE,6XUG,6XUQ,6Z9B,9606.ENSP00000257770,CHEMBL5957,ENSG00000135318",,9606
Q8NFV4-6,Protein,ABHDB_HUMAN,ABHD11,"ABHDB_HUMAN,ABHD11,9606.ENSP00000222800,CHEMBL2189134,ENSG00000106077",,9606
Q00005-4,Protein,2ABB_HUMAN,PPP2R2B,"2ABB_HUMAN,PPP2R2B,9606.ENSP00000377936,ENSG00000156475",,9606
Q8N961-1,Protein,ABTB2_HUMAN,ABTB2,"ABTB2_HUMAN,ABTB2,9606.ENSP00000410157,ENSG00000166016",,9606
Q15173-2,Protein,2A5B_HUMAN,PPP2R5B,"2A5B_HUMAN,PPP2R5B,9606.ENSP00000164133,ENSG00000068971",,9606
P45844-4,Protein,ABCG1_HUMAN,ABCG1,"ABCG1_HUMAN,ABCG1,9606.ENSP00000354995,ENSG00000160179",,9606
P08195-1,Protein,4F2_HUMAN,SLC3A2,"4F2_HUMAN,SLC3A2,2DH2,2DH3,6IRS,6IRT,6JMQ,6JMR,6S8V,9606.ENSP00000367123,ENSG00000168003",,9606
Q13639-6,Protein,5HT4R_HUMAN,HTR4,"5HT4R_HUMAN,HTR4,5EM9,9606.ENSP00000353915,CHEMBL1875,ENSG00000164270",,9606
P12821-3,Protein,ACE_HUMAN,ACE,"ACE_HUMAN,ACE,1O86,1O8A,1UZE,1UZF,2C6F,2C6N,2IUL,2IUX,2OC2,2XY9,2XYD,2YDM,3BKK,3BKL,3L3N,3NXQ,4APH,4APJ,4BXK,4BZR,4BZS,4C2N,4C2O,4C2P,4C2Q,4C2R,4CA5,4CA6,4UFA,4UFB,5AM8,5AM9,5AMA,5AMB,5AMC,6EN5,6EN6,6F9R,6F9T,6F9U,6F9V,6H5W,6H5X,6QS1,6TT1,6TT3,6TT4,9606.ENSP00000290866,CHEMBL1808,ENSG00000159640",,9606
P42684-10,Protein,ABL2_HUMAN,ABL2,"ABL2_HUMAN,ABL2,2ECD,2KK1,2XYN,3GVU,3HMI,3ULR,4EIH,5NP3,5NP5,9606.ENSP00000427562,CHEMBL4014,ENSG00000143322",,9606
Q709F0-1,Protein,ACD11_HUMAN,ACAD11,"ACD11_HUMAN,ACAD11,2WBI,9606.ENSP00000264990,CHEMBL4105707,ENSG00000240303",,9606
O14734,Protein,ACOT8_HUMAN,ACOT8,"ACOT8_HUMAN,ACOT8,9606.ENSP00000217455,ENSG00000101473",,9606
Q8NER5-1,Protein,ACV1C_HUMAN,ACVR1C,"ACV1C_HUMAN,ACVR1C,9606.ENSP00000243349,CHEMBL5642,ENSG00000123612",,9606
Q13131,Protein,AAPK1_HUMAN,PRKAA1,"AAPK1_HUMAN,PRKAA1,4RED,4RER,4REW,5EZV,6C9F,6C9G,6C9H,6C9J,9606.ENSP00000346148,CHEMBL4045,ENSG00000132356",,9606
Q8WWZ4-3,Protein,ABCAA_HUMAN,ABCA10,"ABCAA_HUMAN,ABCA10,9606.ENSP00000269081,ENSG00000154263",,9606
Q8NER5-2,Protein,ACV1C_HUMAN,ACVR1C,"ACV1C_HUMAN,ACVR1C,9606.ENSP00000243349,CHEMBL5642,ENSG00000123612",,9606
Q8IUA7,Protein,ABCA9_HUMAN,ABCA9,"ABCA9_HUMAN,ABCA9,9606.ENSP00000342216,ENSG00000154258",,9606
P35348-9,Protein,ADA1A_HUMAN,ADRA1A,"ADA1A_HUMAN,ADRA1A,9606.ENSP00000369960,CHEMBL229,ENSG00000120907",,9606
O94805,Protein,ACL6B_HUMAN,ACTL6B,"ACL6B_HUMAN,ACTL6B,9606.ENSP00000160382,ENSG00000077080",,9606
Q13362-3,Protein,2A5G_HUMAN,PPP2R5C,"2A5G_HUMAN,PPP2R5C,2IAE,2JAK,2NPP,2NYL,2NYM,3FGA,5JJA,5K6S,5SW9,5SWF,6OYL,6VOY,6VRO,9606.ENSP00000412324,ENSG00000078304",,9606
P42025,Protein,ACTY_HUMAN,ACTR1B,"ACTY_HUMAN,ACTR1B,9606.ENSP00000289228,ENSG00000115073",,9606
Q96AK3,Protein,ABC3D_HUMAN,APOBEC3D,"ABC3D_HUMAN,APOBEC3D,9606.ENSP00000216099,ENSG00000243811",,9606
Q8N2K0-2,Protein,ABD12_HUMAN,ABHD12,"ABD12_HUMAN,ABHD12,9606.ENSP00000365725,CHEMBL5516,ENSG00000100997",,9606
P35348-6,Protein,ADA1A_HUMAN,ADRA1A,"ADA1A_HUMAN,ADRA1A,9606.ENSP00000369960,CHEMBL229,ENSG00000120907",,9606
Q5T8D3,Protein,ACBD5_HUMAN,ACBD5,"ACBD5_HUMAN,ACBD5,3FLV,9606.ENSP00000379568,ENSG00000107897",,9606
O43707-1,Protein,ACTN4_HUMAN,ACTN4,"ACTN4_HUMAN,ACTN4,1WLX,1YDI,2R0O,6O31,6OA6,9606.ENSP00000252699,ENSG00000130402,ENSG00000282844",,9606
Q9NUZ1-2,Protein,ACOXL_HUMAN,ACOXL,"ACOXL_HUMAN,ACOXL,9606.ENSP00000407761,ENSG00000153093",,9606
Q0P651-2,Protein,ABD18_HUMAN,ABHD18,"ABD18_HUMAN,ABHD18,9606.ENSP00000381937,ENSG00000164074",,9606
Q6ZNF0,Protein,ACP7_HUMAN,ACP7,"ACP7_HUMAN,ACP7,9606.ENSP00000327557,ENSG00000183760",,9606
Q676U5-4,Protein,A16L1_HUMAN,ATG16L1,"A16L1_HUMAN,ATG16L1,4GDK,4GDL,4NAW,4TQ0,5D7G,5NPV,5NPW,5NUV,5ZYX,9606.ENSP00000375872,ENSG00000085978,ENSG00000281089",,9606
P63151-1,Protein,2ABA_HUMAN,PPP2R2A,"2ABA_HUMAN,PPP2R2A,3DW8,9606.ENSP00000325074,CHEMBL4284,ENSG00000221914",,9606
P78536,Protein,ADA17_HUMAN,ADAM17,"ADA17_HUMAN,ADAM17,1BKC,1ZXC,2A8H,2DDF,2FV5,2FV9,2I47,2M2F,2OI0,3B92,3CKI,3E8R,3EDZ,3EWJ,3G42,3KMC,3KME,3L0T,3L0V,3LE9,3LEA,3LGP,3O64,9606.ENSP00000309968,CHEMBL3706,ENSG00000151694",,9606
Q9UGJ0,Protein,AAKG2_HUMAN,PRKAG2,"AAKG2_HUMAN,PRKAG2,9606.ENSP00000287878,CHEMBL2453,ENSG00000106617",,9606
Q562R1,Protein,ACTBL_HUMAN,ACTBL2,"ACTBL_HUMAN,ACTBL2,9606.ENSP00000416706,ENSG00000169067",,9606
Q9P0K1-4,Protein,ADA22_HUMAN,ADAM22,"ADA22_HUMAN,ADAM22,3G5C,5Y2Z,5Y31,9606.ENSP00000265727,ENSG00000008277",,9606
Q8WWZ4-5,Protein,ABCAA_HUMAN,ABCA10,"ABCAA_HUMAN,ABCA10,9606.ENSP00000269081,ENSG00000154263",,9606
Q9P1F3,Protein,ABRAL_HUMAN,ABRACL,"ABRAL_HUMAN,ABRACL,2L2O,9606.ENSP00000356632,ENSG00000146386",,9606
Q9UKU7,Protein,ACAD8_HUMAN,ACAD8,"ACAD8_HUMAN,ACAD8,1RX0,9606.ENSP00000281182,ENSG00000151498",,9606
P07108-6,Protein,ACBP_HUMAN,DBI,"ACBP_HUMAN,DBI,2CB8,2FJ9,9606.ENSP00000439012,ENSG00000155368",,9606
Q2M2I8-1,Protein,AAK1_HUMAN,AAK1,"AAK1_HUMAN,AAK1,4WSQ,5L4Q,5TE0,9606.ENSP00000386456,CHEMBL3830,ENSG00000115977",,9606
P28223-1,Protein,5HT2A_HUMAN,HTR2A,"5HT2A_HUMAN,HTR2A,6A93,6A94,9606.ENSP00000437737,CHEMBL224,ENSG00000102468",,9606
Q13685,Protein,AAMP_HUMAN,AAMP,"AAMP_HUMAN,AAMP,9606.ENSP00000248450,ENSG00000127837",,9606
Q9BZC7,Protein,ABCA2_HUMAN,ABCA2,"ABCA2_HUMAN,ABCA2,9606.ENSP00000344155,ENSG00000107331",,9606
Q9NQ94-5,Protein,A1CF_HUMAN,A1CF,"A1CF_HUMAN,A1CF,2CPD,9606.ENSP00000378868,ENSG00000148584",,9606
Q9UGJ0-1,Protein,AAKG2_HUMAN,PRKAG2,"AAKG2_HUMAN,PRKAG2,9606.ENSP00000287878,CHEMBL2453,ENSG00000106617",,9606
Q8NE71-1,Protein,ABCF1_HUMAN,ABCF1,"ABCF1_HUMAN,ABCF1,5ZXD,9606.ENSP00000313603,ENSG00000204574,ENSG00000206490,ENSG00000236342,ENSG00000232169,ENSG00000225989,ENSG00000231129,ENSG00000236149",,9606
Q9BZC7-2,Protein,ABCA2_HUMAN,ABCA2,"ABCA2_HUMAN,ABCA2,9606.ENSP00000344155,ENSG00000107331",,9606
Q96IU4-2,Protein,ABHEB_HUMAN,ABHD14B,"ABHEB_HUMAN,ABHD14B,1IMJ,9606.ENSP00000420065,ENSG00000114779",,9606
Q86UQ4-7,Protein,ABCAD_HUMAN,ABCA13,"ABCAD_HUMAN,ABCA13,9606.ENSP00000411096,ENSG00000179869",,9606
P30154-2,Protein,2AAB_HUMAN,PPP2R1B,"2AAB_HUMAN,PPP2R1B,9606.ENSP00000311344,ENSG00000137713",,9606
Q7Z5M8-1,Protein,AB12B_HUMAN,ABHD12B,"AB12B_HUMAN,ABHD12B,9606.ENSP00000336693,ENSG00000131969",,9606
Q9NP78-1,Protein,ABCB9_HUMAN,ABCB9,"ABCB9_HUMAN,ABCB9,9606.ENSP00000440288,CHEMBL1293189,ENSG00000150967",,9606
Q99758,Protein,ABCA3_HUMAN,ABCA3,"ABCA3_HUMAN,ABCA3,9606.ENSP00000301732,ENSG00000167972",,9606
Q96QU6-2,Protein,1A1L1_HUMAN,ACCS,"1A1L1_HUMAN,ACCS,9606.ENSP00000263776,ENSG00000110455",,9606
P31947-1,Protein,1433S_HUMAN,SFN,"1433S_HUMAN,SFN,1YWT,1YZ5,3IQJ,3IQU,3IQV,3LW1,3MHR,3O8I,3P1N,3P1O,3P1P,3P1Q,3P1R,3P1S,3SMK,3SML,3SMM,3SMN,3SMO,3SP5,3SPR,3T0L,3T0M,3U9X,3UX0,4DAT,4DAU,4DHM,4DHN,4DHO,4DHP,4DHQ,4DHR,4DHS,4DHT,4DHU,4FL5,4FR3,4IEA,4JC3,4JDD,4QLI,4Y32,4Y3B,4Y5I,5BTV,5HF3,5LTW,5LU1,5LU2,5MHC,5MOC,5MXO,5MY9,5MYC,5N5R,5N5T,5N5W,5N75,5OEG,5OEH,5OK9,5OKF,5OM0,5OMA,6FAU,6FAV,6FAW,6FBB,6FBW,6FBY,6FCP,6FI4,6FI5,6G6X,6G8I,6G8J,6G8K,6G8L,6G8P,6G8Q,6GHP,6HHP,6HKB,6HKF,6HMT,6HMU,6HN2,6NV2,6QDR,6QDS,6QDT,6QDU,6QHL,6QHM,6QIU,6QZR,6QZS,6R5L,6RHC,6RJL,6RJQ,6RJZ,6RK8,6RKI,6RKK,6RKM,6RL3,6RL4,6RL6,6RM5,6RM7,6RP6,6RWH,6RWI,6RWS,6RWU,6RX2,6S39,6S3C,6S40,6S9Q,6SIN,6SIO,6SIP,6SIQ,6SLV,6SLW,6SLX,6TCH,6TJM,6TL3,6TLF,6TLG,6TM7,6TWZ,6W0L,6Y1J,9606.ENSP00000340989,CHEMBL1909482,ENSG00000175793",,9606
Q8NER5,Protein,ACV1C_HUMAN,ACVR1C,"ACV1C_HUMAN,ACVR1C,9606.ENSP00000243349,CHEMBL5642,ENSG00000123612",,9606
Q96P26-2,Protein,5NT1B_HUMAN,NT5C1B,"5NT1B_HUMAN,NT5C1B,9606.ENSP00000352904,ENSG00000185013",,9606
P30542,Protein,AA1R_HUMAN,ADORA1,"AA1R_HUMAN,ADORA1,5N2S,5UEN,6D9H,9606.ENSP00000356205,CHEMBL226,ENSG00000163485",,9606
P45844-5,Protein,ABCG1_HUMAN,ABCG1,"ABCG1_HUMAN,ABCG1,9606.ENSP00000354995,ENSG00000160179",,9606
P63104,Protein,1433Z_HUMAN,YWHAZ,"1433Z_HUMAN,YWHAZ,1IB1,1QJA,1QJB,2C1J,2C1N,2O02,2WH0,3CU8,3NKX,3RDH,4BG6,4FJ3,4HKC,4IHL,4N7G,4N7Y,4N84,4WRQ,4ZDR,5D2D,5D3F,5EWZ,5EXA,5J31,5JM4,5M35,5M36,5M37,5NAS,5ULO,5WXN,5XY9,6EF5,6EJL,6EWW,6F08,6F09,6FN9,6FNA,6FNB,6FNC,6Q0K,6RLZ,6U2H,9606.ENSP00000379287,CHEMBL4105899,ENSG00000164924",,9606
P04217-1,Protein,A1BG_HUMAN,A1BG,"A1BG_HUMAN,A1BG,9606.ENSP00000263100,ENSG00000121410",,9606
Q9BTE6-1,Protein,AASD1_HUMAN,AARSD1,"AASD1_HUMAN,AARSD1,9606.ENSP00000400870,ENSG00000108825,ENSG00000266967",,9606
P07108-2,Protein,ACBP_HUMAN,DBI,"ACBP_HUMAN,DBI,2CB8,2FJ9,9606.ENSP00000439012,ENSG00000155368",,9606
Q15822-2,Protein,ACHA2_HUMAN,CHRNA2,"ACHA2_HUMAN,CHRNA2,5FJV,9606.ENSP00000385026,CHEMBL2109230,CHEMBL2109236,ENSG00000120903",,9606
Q6NUN0-2,Protein,ACSM5_HUMAN,ACSM5,"ACSM5_HUMAN,ACSM5,9606.ENSP00000327916,ENSG00000183549",,9606
O43184-3,Protein,ADA12_HUMAN,ADAM12,"ADA12_HUMAN,ADAM12,9606.ENSP00000357668,CHEMBL5030,ENSG00000148848",,9606
Q96GS6-4,Protein,AB17A_HUMAN,ABHD17A,"AB17A_HUMAN,ABHD17A,ENSG00000129968",,9606
P49753-2,Protein,ACOT2_HUMAN,ACOT2,"ACOT2_HUMAN,ACOT2,3HLK,9606.ENSP00000238651,CHEMBL2189135,ENSG00000119673",,9606
Q4L235,Protein,ACSF4_HUMAN,AASDH,"ACSF4_HUMAN,AASDH,9606.ENSP00000205214,ENSG00000157426",,9606
P36896-1,Protein,ACV1B_HUMAN,ACVR1B,"ACV1B_HUMAN,ACVR1B,9606.ENSP00000442656,CHEMBL5310,ENSG00000135503",,9606
P42684-1,Protein,ABL2_HUMAN,ABL2,"ABL2_HUMAN,ABL2,2ECD,2KK1,2XYN,3GVU,3HMI,3ULR,4EIH,5NP3,5NP5,9606.ENSP00000427562,CHEMBL4014,ENSG00000143322",,9606
Q4G176,Protein,ACSF3_HUMAN,ACSF3,"ACSF3_HUMAN,ACSF3,9606.ENSP00000479130,ENSG00000176715",,9606
P01009-3,Protein,A1AT_HUMAN,SERPINA1,"A1AT_HUMAN,SERPINA1,1ATU,1D5S,1EZX,1HP7,1IZ2,1KCT,1OO8,1OPH,1PSI,1QLP,1QMB,2D26,2QUG,3CWL,3CWM,3DRM,3DRU,3NDD,3NDF,3NE4,3T1P,4PYW,5IO1,5NBU,5NBV,6HX4,6I4V,6I7U,6IAY,6ROD,7API,8API,9API,9606.ENSP00000416066,ENSG00000197249",,9606
P31941,Protein,ABC3A_HUMAN,APOBEC3A,"ABC3A_HUMAN,APOBEC3A,2M65,4XXO,5KEG,5SWW,9606.ENSP00000384359,CHEMBL1741179,ENSG00000128383,ENSG00000262156",,9606
Q08AH3,Protein,ACS2A_HUMAN,ACSM2A,"ACS2A_HUMAN,ACSM2A,2VZE,2WD9,3B7W,3C5E,3DAY,3EQ6,3GPC,9606.ENSP00000459451,ENSG00000183747",,9606
Q7L8J4,Protein,3BP5L_HUMAN,SH3BP5L,"3BP5L_HUMAN,SH3BP5L,9606.ENSP00000355428,ENSG00000175137",,9606
Q9NQ94-2,Protein,A1CF_HUMAN,A1CF,"A1CF_HUMAN,A1CF,2CPD,9606.ENSP00000378868,ENSG00000148584",,9606
Q13131-1,Protein,AAPK1_HUMAN,PRKAA1,"AAPK1_HUMAN,PRKAA1,4RED,4RER,4REW,5EZV,6C9F,6C9G,6C9H,6C9J,9606.ENSP00000346148,CHEMBL4045,ENSG00000132356",,9606
P43681-2,Protein,ACHA4_HUMAN,CHRNA4,"ACHA4_HUMAN,CHRNA4,2GVT,2LLY,5KXI,6CNJ,6CNK,6UR8,6USF,9606.ENSP00000359285,CHEMBL1882,ENSG00000101204",,9606
P52209-2,Protein,6PGD_HUMAN,PGD,"6PGD_HUMAN,PGD,2JKV,4GWG,4GWK,5UQ9,9606.ENSP00000270776,CHEMBL3404,ENSG00000142657",,9606
P01009,Protein,A1AT_HUMAN,SERPINA1,"A1AT_HUMAN,SERPINA1,1ATU,1D5S,1EZX,1HP7,1IZ2,1KCT,1OO8,1OPH,1PSI,1QLP,1QMB,2D26,2QUG,3CWL,3CWM,3DRM,3DRU,3NDD,3NDF,3NE4,3T1P,4PYW,5IO1,5NBU,5NBV,6HX4,6I4V,6I7U,6IAY,6ROD,7API,8API,9API,9606.ENSP00000416066,ENSG00000197249",,9606
P49748-3,Protein,ACADV_HUMAN,ACADVL,"ACADV_HUMAN,ACADVL,2UXW,3B96,9606.ENSP00000438689,CHEMBL4105892,ENSG00000072778",,9606
P36544-3,Protein,ACHA7_HUMAN,CHRNA7,"ACHA7_HUMAN,CHRNA7,2MAW,5AFH,5AFJ,5AFK,5AFL,5AFM,5AFN,9606.ENSP00000407546,CHEMBL2492,ENSG00000175344",,9606
Q9NUB1-3,Protein,ACS2L_HUMAN,ACSS1,"ACS2L_HUMAN,ACSS1,3GLR,3GLT,3GLU,4BVE,4BVF,4BVG,4C78,5Y4H,5YTK,9606.ENSP00000316924,ENSG00000154930",,9606
P36896,Protein,ACV1B_HUMAN,ACVR1B,"ACV1B_HUMAN,ACVR1B,9606.ENSP00000442656,CHEMBL5310,ENSG00000135503",,9606
Q96P50-3,Protein,ACAP3_HUMAN,ACAP3,"ACAP3_HUMAN,ACAP3,9606.ENSP00000346733,ENSG00000131584",,9606
Q96GS6-2,Protein,AB17A_HUMAN,ABHD17A,"AB17A_HUMAN,ABHD17A,ENSG00000129968",,9606
P30926-2,Protein,ACHB4_HUMAN,CHRNB4,"ACHB4_HUMAN,CHRNB4,2ASG,6PV7,6PV8,9606.ENSP00000261751,CHEMBL1907591,CHEMBL1907594,CHEMBL2109230,CHEMBL3038459,CHEMBL3137273,CHEMBL3137285,CHEMBL3885595,ENSG00000117971",,9606
Q8N5Z0-2,Protein,AADAT_HUMAN,AADAT,"AADAT_HUMAN,AADAT,2QLR,2R2N,2VGZ,2XH1,3DC1,3UE8,4GDY,4GE4,4GE7,4GE9,4GEB,5EFS,5EUN,5TF5,6D0A,6T8P,6T8Q,9606.ENSP00000423190,CHEMBL2046259,ENSG00000109576",,9606
